outer_width,inner_width,outer_height,inner_height,mass,deflection,rotation,Iy,Ix,A,m,j,sigma_y,norm_mass,norm_deflection,norm_rotation,composite_score
0.09,0.08599999999999992,0.08,0.06899999999999995,9.741870000000073,0.004748444972876134,0.05602106982714278,1.2026780000000116e-06,1.4856855000000076e-06,0.0012660000000000093,9.741870000000073,1.6143149671361717e-06,19642690.192506995,0.9227053140096676,0.8321227457526111,0.024660962066115934,4.45702239560034
0.09,0.08599999999999992,0.09,0.07999999999999993,9.38790000000009,0.003923271393317242,0.048571436977804014,1.2271266666666802e-06,1.7981666666666787e-06,0.0012200000000000119,9.38790000000009,1.861910149750441e-06,18257883.492445886,0.8115942028985607,0.27514083065185707,0.014607328070888787,2.999671598070285
0.09,0.08599999999999992,0.09,0.08099999999999993,8.72613000000009,0.004252789883379285,0.04976670356211536,1.1741220000000136e-06,1.6588395000000117e-06,0.0011340000000000117,8.72613000000009,1.8171919179670331e-06,19791376.742596116,0.6038647342995244,0.49756171784746656,0.016220397199048327,2.8229380357925544
0.09,0.08599999999999992,0.09,0.08199999999999993,8.06436000000009,0.004653403261161578,0.05131694402132468,1.121117333333347e-06,1.5160293333333451e-06,0.0010480000000000116,8.06436000000009,1.7622961230769467e-06,21655727.087954152,0.39613526570048796,0.7679707710450289,0.018312520461588277,2.74265985965311
0.09,0.08699999999999992,0.08,0.06799999999999995,9.88038000000007,0.0045211743920344225,0.06756235649100441,1.1284830000000119e-06,1.5603680000000073e-06,0.001284000000000009,9.88038000000007,1.338550876462964e-06,18702549.654953104,0.9661835748792322,0.6787179270586517,0.04023647757125389,4.296223056326254
0.09,0.08699999999999992,0.08,0.06899999999999995,9.210915000000075,0.004837583952071886,0.06840004430022635,1.0736077500000118e-06,1.4583097500000077e-06,0.0011970000000000097,9.210915000000075,1.3221577913018674e-06,20011427.61337216,0.7560386473429994,0.8922904493394331,0.041366977128279525,4.094063817836144
0.09,0.08699999999999992,0.09,0.07899999999999993,9.441765000000085,0.003726792338192834,0.05855900349736181,1.132355250000014e-06,1.8929672500000113e-06,0.001227000000000011,9.441765000000085,1.544350929759443e-06,17343521.130648088,0.8285024154589457,0.1425199092950684,0.028086024312882957,2.7986330892798565
0.09,0.08699999999999992,0.09,0.07999999999999993,8.77230000000009,0.004018624804186814,0.05942423488065051,1.0774800000000137e-06,1.7555000000000122e-06,0.0011400000000000117,8.77230000000009,1.521864802779051e-06,18701633.437766887,0.618357487922713,0.3395031984168474,0.029253695233677504,2.563332555835511
0.09,0.08699999999999992,0.09,0.08099999999999993,8.102835000000088,0.004369442772154672,0.060547677126517374,1.0226047500000142e-06,1.6145527500000117e-06,0.0010530000000000114,8.102835000000088,1.4936271016304622e-06,20334248.91196634,0.4082125603864779,0.5763009685962396,0.03076983399959319,2.4080094523515063
0.09,0.08699999999999992,0.09,0.08199999999999993,7.433370000000085,0.004798845128196891,0.06202484438958146,9.67729500000014e-07,1.4700820000000123e-06,0.0009660000000000111,7.433370000000085,1.4580552742527794e-06,22332575.665847022,0.19806763285024287,0.8661422244748176,0.032763341506999534,2.3592506890073635
0.09,0.08799999999999993,0.08,0.06799999999999995,9.357120000000075,0.004598393465469585,0.09260665164468294,9.983253333333457e-07,1.5341653333333407e-06,0.0012160000000000096,9.357120000000075,9.765567579737623e-07,19021978.50905239,0.8019323671497632,0.7308398423376333,0.0740349455274128,3.9415117316519694
0.09,0.08799999999999993,0.08,0.06899999999999995,8.67996000000007,0.004930133635618389,0.09326900341675008,9.415360000000124e-07,1.4309340000000076e-06,0.0011280000000000092,8.67996000000007,9.69621719799527e-07,20394273.94974181,0.5893719806763296,0.9547603359919555,0.07492882075953838,3.752565434772438
0.09,0.08799999999999993,0.09,0.07799999999999994,9.511020000000082,0.003549618226628853,0.07996032184042702,1.0379320000000134e-06,1.9874520000000097e-06,0.0012360000000000105,9.511020000000082,1.1310065969646204e-06,16518998.949408509,0.8502415458937275,0.02292958501695327,0.05696812172465226,2.653551929439741
0.09,0.08799999999999993,0.09,0.07899999999999993,8.833860000000092,0.003809476480170945,0.08049470154596634,9.811426666666812e-07,1.8518806666666784e-06,0.0011480000000000119,8.833860000000092,1.1234981900677534e-06,17728311.59747143,0.6376811594202982,0.19833067794819173,0.057689292563889855,2.3673941267211682
0.09,0.08799999999999993,0.09,0.07999999999999993,8.156700000000088,0.004118728720686943,0.0812241033657617,9.243533333333478e-07,1.7128333333333452e-06,0.0010600000000000115,8.156700000000088,1.1134090466926396e-06,19167490.999318734,0.42512077294686457,0.4070720984671048,0.058673655025769586,2.1481801708005728
0.09,0.08799999999999993,0.09,0.08099999999999993,7.479540000000085,0.0044926756637091725,0.08221179722312497,8.675640000000144e-07,1.5702660000000118e-06,0.000972000000000011,7.479540000000085,1.1000325324538575e-06,20907742.70091803,0.21256038647343145,0.659481639477778,0.060006594882281536,2.016651033258132
0.09,0.08799999999999993,0.09,0.08199999999999993,6.802380000000088,0.004953671874487952,0.08355273395889709,8.107746666666811e-07,1.4241346666666787e-06,0.0008840000000000115,6.802380000000088,1.0823781247113474e-06,23053099.028087974,0.0,0.9706483548142214,0.06181625281104834,2.003112962439491
